province,district,subdistrict,zipcode,latitude,longitude
กาญจนบุรี,ศรีสวัสดิ์,แม่กระบุง,71250,14.527,98.996
กาญจนบุรี,ท่ามะกา,พงตึก,71120,13.869,99.776
กาญจนบุรี,ท่ามะกา,ยางม่วง,71120,13.921,99.834
กาญจนบุรี,ท่ามะกา,ดอนชะเอม,71130,13.971,99.807
กาญจนบุรี,ท่ามะกา,ท่าไม้,71120,13.906,99.801
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,71130,13.992,99.744
กาญจนบุรี,ท่ามะกา,ท่ามะกา,71120,13.930,99.779
กาญจนบุรี,ท่ามะกา,ท่าเรือ,71130,null,null
กาญจนบุรี,ท่ามะกา,โคกตะบอง,71120,13.839,99.746
กาญจนบุรี,ท่ามะกา,ดอนขมิ้น,71120,13.884,99.826
กาญจนบุรี,ท่ามะกา,อุโลกสี่หมื่น,71130,14.060,99.773
กาญจนบุรี,ท่ามะกา,เขาสามสิบหาบ,71120,13.865,99.719
กาญจนบุรี,ท่ามะกา,พระแท่น,71130,14.018,99.792
กาญจนบุรี,ท่ามะกา,หวายเหนียว,71120,13.902,99.759
กาญจนบุรี,ท่ามะกา,แสนตอ,71130,13.922,99.732
กาญจนบุรี,ท่ามะกา,สนามแย้,70190,13.954,99.851
กาญจนบุรี,ท่ามะกา,ท่าเสา,71120,13.843,99.805
กาญจนบุรี,ท่ามะกา,หนองลาน,71130,14.037,99.827
กาญจนบุรี,ท่าม่วง,ท่าม่วง,71110,13.974,99.625
กาญจนบุรี,ท่าม่วง,วังขนาย,71110,13.960,99.663
กาญจนบุรี,ท่าม่วง,วังศาลา,71110,13.971,99.697
กาญจนบุรี,ท่าม่วง,ท่าล้อ,71110,13.987,99.589
กาญจนบุรี,ท่าม่วง,หนองขาว,71110,14.055,99.613
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,71110,14.008,99.666
กาญจนบุรี,ท่าม่วง,เขาน้อย,71110,13.919,99.588
กาญจนบุรี,ท่าม่วง,ม่วงชุม,71110,13.937,99.617
กาญจนบุรี,ท่าม่วง,บ้านใหม่,71110,13.868,99.604
กาญจนบุรี,ท่าม่วง,พังตรุ,71110,13.863,99.645
กาญจนบุรี,ท่าม่วง,ท่าตะคร้อ,71130,13.917,99.699
กาญจนบุรี,ท่าม่วง,รางสาลี่,71110,13.866,99.543
กาญจนบุรี,ท่าม่วง,หนองตากยา,71110,13.795,99.546
กาญจนบุรี,ทองผาภูมิ,ท่าขนุน,71180,14.762,98.641
กาญจนบุรี,ทองผาภูมิ,ปิล๊อก,71180,14.779,98.403
กาญจนบุรี,ทองผาภูมิ,หินดาด,71180,14.608,98.723
กาญจนบุรี,ทองผาภูมิ,ลิ่นถิ่น,71180,14.584,98.833
กาญจนบุรี,ทองผาภูมิ,ชะแล,71180,14.996,98.833
กาญจนบุรี,ทองผาภูมิ,ห้วยเขย่ง,71180,14.635,98.583
กาญจนบุรี,ทองผาภูมิ,สหกรณ์นิคม,71180,14.735,98.763
กาญจนบุรี,สังขละบุรี,หนองลู,71240,15.112,98.341
กาญจนบุรี,สังขละบุรี,ปรังเผล,71240,14.999,98.545
กาญจนบุรี,สังขละบุรี,ไล่โว่,71240,15.345,98.664
กาญจนบุรี,พนมทวน,พนมทวน,71140,14.129,99.705
กาญจนบุรี,พนมทวน,หนองโรง,71140,14.162,99.622
กาญจนบุรี,พนมทวน,ทุ่งสมอ,71140,14.076,99.667
กาญจนบุรี,พนมทวน,ดอนเจดีย์,71140,14.036,99.674
กาญจนบุรี,พนมทวน,พังตรุ,71140,14.134,99.746
กาญจนบุรี,พนมทวน,รางหวาย,71170,14.232,99.767
กาญจนบุรี,พนมทวน,หนองสาหร่าย,71140,14.067,99.728
กาญจนบุรี,พนมทวน,ดอนตาเพชร,71140,14.192,99.678
กาญจนบุรี,เลาขวัญ,เลาขวัญ,71210,14.580,99.753
กาญจนบุรี,เลาขวัญ,หนองโสน,71210,14.648,99.758
กาญจนบุรี,เลาขวัญ,หนองประดู่,71210,14.456,99.738
กาญจนบุรี,เลาขวัญ,หนองปลิง,71210,14.715,99.743
กาญจนบุรี,เลาขวัญ,หนองนกแก้ว,71210,14.516,99.655
กาญจนบุรี,เลาขวัญ,ทุ่งกระบ่ำ,71210,14.616,99.586
กาญจนบุรี,เลาขวัญ,หนองฝ้าย,71210,14.682,99.642
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,71260,13.836,99.388
กาญจนบุรี,ด่านมะขามเตี้ย,กลอนโด,71260,13.880,99.440
กาญจนบุรี,ด่านมะขามเตี้ย,จรเข้เผือก,71260,13.811,99.210
กาญจนบุรี,ด่านมะขามเตี้ย,หนองไผ่,71260,13.808,99.440
กาญจนบุรี,หนองปรือ,หนองปรือ,71220,14.630,99.454
กาญจนบุรี,หนองปรือ,หนองปลาไหล,71220,14.626,99.527
กาญจนบุรี,หนองปรือ,สมเด็จเจริญ,71220,14.746,99.338
กาญจนบุรี,ห้วยกระเจา,ห้วยกระเจา,71170,14.312,99.618
กาญจนบุรี,ห้วยกระเจา,วังไผ่,71170,14.434,99.597
กาญจนบุรี,ห้วยกระเจา,ดอนแสลบ,71170,14.292,99.701
กาญจนบุรี,ห้วยกระเจา,สระลงเรือ,71170,14.357,99.764
สุพรรณบุรี,เมืองสุพรรณบุรี,ท่าพี่เลี้ยง,72000,14.471,100.116
สุพรรณบุรี,เมืองสุพรรณบุรี,รั้วใหญ่,72000,14.451,100.113
สุพรรณบุรี,เมืองสุพรรณบุรี,ทับตีเหล็ก,72000,14.434,100.108
สุพรรณบุรี,เมืองสุพรรณบุรี,ท่าระหัด,72000,14.445,100.164
สุพรรณบุรี,เมืองสุพรรณบุรี,ไผ่ขวาง,72000,14.470,100.165
สุพรรณบุรี,เมืองสุพรรณบุรี,โคกโคเฒ่า,72000,14.464,100.233
สุพรรณบุรี,เมืองสุพรรณบุรี,ดอนตาล,72000,14.490,100.208
สุพรรณบุรี,เมืองสุพรรณบุรี,ดอนมะสังข์,72000,14.524,100.181
สุพรรณบุรี,เมืองสุพรรณบุรี,พิหารแดง,72000,14.506,100.107
สุพรรณบุรี,เมืองสุพรรณบุรี,ดอนกำยาน,72000,14.454,100.064
สุพรรณบุรี,เมืองสุพรรณบุรี,ดอนโพธิ์ทอง,72000,14.426,100.032
สุพรรณบุรี,เมืองสุพรรณบุรี,บ้านโพธิ์,72000,14.524,100.071
สุพรรณบุรี,เมืองสุพรรณบุรี,สระแก้ว,72230,14.502,100.014
สุพรรณบุรี,เมืองสุพรรณบุรี,ตลิ่งชัน,72230,14.559,100.029
สุพรรณบุรี,เมืองสุพรรณบุรี,บางกุ้ง,72210,14.457,100.003
สุพรรณบุรี,เมืองสุพรรณบุรี,ศาลาขาว,72210,14.433,99.973
สุพรรณบุรี,เมืองสุพรรณบุรี,สวนแตง,72210,14.436,100.018
สุพรรณบุรี,เมืองสุพรรณบุรี,สนามชัย,72000,14.492,100.169
สุพรรณบุรี,เมืองสุพรรณบุรี,โพธิ์พระยา,72000,14.531,100.116
สุพรรณบุรี,เมืองสุพรรณบุรี,สนามคลี,72230,14.539,99.982
สุพรรณบุรี,เดิมบางนางบวช,เขาพระ,72120,14.853,100.095
สุพรรณบุรี,เดิมบางนางบวช,เดิมบาง,72120,14.893,100.109
สุพรรณบุรี,เดิมบางนางบวช,นางบวช,72120,14.811,100.120
สุพรรณบุรี,เดิมบางนางบวช,เขาดิน,72120,14.803,100.189
สุพรรณบุรี,เดิมบางนางบวช,ปากน้ำ,72120,14.931,100.087
สุพรรณบุรี,เดิมบางนางบวช,ทุ่งคลี,72120,14.863,100.189
สุพรรณบุรี,เดิมบางนางบวช,โคกช้าง,72120,14.910,100.169
สุพรรณบุรี,เดิมบางนางบวช,หัวเขา,72120,14.869,100.038
สุพรรณบุรี,เดิมบางนางบวช,หัวนา,72120,14.883,99.970
สุพรรณบุรี,เดิมบางนางบวช,บ่อกรุ,72120,14.893,99.905
สุพรรณบุรี,เดิมบางนางบวช,วังศรีราช,72120,14.850,99.988
สุพรรณบุรี,เดิมบางนางบวช,ป่าสะแก,72120,null,null
สุพรรณบุรี,เดิมบางนางบวช,ยางนอน,72120,14.857,100.132
สุพรรณบุรี,เดิมบางนางบวช,หนองกระทุ่ม,72120,14.907,99.804
สุพรรณบุรี,ด่านช้าง,หนองมะค่าโมง,72180,14.882,99.737
สุพรรณบุรี,ด่านช้าง,ด่านช้าง,72180,14.744,99.527
สุพรรณบุรี,ด่านช้าง,ห้วยขมิ้น,72180,14.922,99.534
สุพรรณบุรี,ด่านช้าง,องค์พระ,72180,14.800,99.386
สุพรรณบุรี,ด่านช้าง,วังคัน,72180,14.937,99.666
สุพรรณบุรี,ด่านช้าง,นิคมกระเสียว,72180,14.844,99.548
สุพรรณบุรี,ด่านช้าง,วังยาว,72180,14.954,99.381
สุพรรณบุรี,บางปลาม้า,โคกคราม,72150,14.414,100.151
สุพรรณบุรี,บางปลาม้า,บางปลาม้า,72150,14.402,100.102
สุพรรณบุรี,บางปลาม้า,ตะค่า,72150,14.348,100.171
สุพรรณบุรี,บางปลาม้า,บางใหญ่,72150,14.300,100.102
สุพรรณบุรี,บางปลาม้า,กฤษณา,72150,14.290,100.178
สุพรรณบุรี,บางปลาม้า,สาลี,72150,14.286,100.221
สุพรรณบุรี,บางปลาม้า,ไผ่กองดิน,72150,14.340,100.264
สุพรรณบุรี,บางปลาม้า,องครักษ์,72150,14.374,100.236
สุพรรณบุรี,บางปลาม้า,จรเข้ใหญ่,72150,14.421,100.236
สุพรรณบุรี,บางปลาม้า,บ้านแหลม,72150,14.346,100.140
สุพรรณบุรี,บางปลาม้า,มะขามล้ม,72150,14.370,100.043
สุพรรณบุรี,บางปลาม้า,วังน้ำเย็น,72150,14.377,100.015
สุพรรณบุรี,บางปลาม้า,วัดโบสถ์,72150,14.330,100.037
สุพรรณบุรี,บางปลาม้า,วัดดาว,72150,14.350,100.106
สุพรรณบุรี,ศรีประจันต์,ศรีประจันต์,72140,14.609,100.179
สุพรรณบุรี,ศรีประจันต์,บ้านกร่าง,72140,14.638,100.104
สุพรรณบุรี,ศรีประจันต์,มดแดง,72140,14.570,100.119
สุพรรณบุรี,ศรีประจันต์,บางงาม,72140,14.601,100.097
สุพรรณบุรี,ศรีประจันต์,ดอนปรู,72140,14.722,100.190
สุพรรณบุรี,ศรีประจันต์,ปลายนา,72140,14.660,100.200
สุพรรณบุรี,ศรีประจันต์,วังหว้า,72140,14.661,100.095
สุพรรณบุรี,ศรีประจันต์,วังน้ำซับ,72140,14.650,100.154
สุพรรณบุรี,ศรีประจันต์,วังยาง,72140,14.559,100.167
สุพรรณบุรี,ดอนเจดีย์,ดอนเจดีย์,72170,14.633,99.959
สุพรรณบุรี,ดอนเจดีย์,หนองสาหร่าย,72170,14.671,100.011
สุพรรณบุรี,ดอนเจดีย์,ไร่รถ,72170,14.603,99.955
สุพรรณบุรี,ดอนเจดีย์,สระกระโจม,72250,14.643,99.865
สุพรรณบุรี,ดอนเจดีย์,ทะเลบก,72170,14.708,99.838
สุพรรณบุรี,สองพี่น้อง,สองพี่น้อง,72110,14.225,100.023
สุพรรณบุรี,สองพี่น้อง,บางเลน,72110,14.169,100.085
สุพรรณบุรี,สองพี่น้อง,บางตาเถร,72110,14.199,100.174
สุพรรณบุรี,สองพี่น้อง,บางตะเคียน,72110,14.213,100.103
สุพรรณบุรี,สองพี่น้อง,บ้านกุ่ม,72110,14.260,100.114
สุพรรณบุรี,สองพี่น้อง,หัวโพธิ์,72110,14.302,99.981
สุพรรณบุรี,สองพี่น้อง,บางพลับ,72110,14.252,100.046
สุพรรณบุรี,สองพี่น้อง,เนินพระปรางค์,72110,14.194,100.048
สุพรรณบุรี,สองพี่น้อง,บ้านช้าง,72110,14.234,100.206
สุพรรณบุรี,สองพี่น้อง,ต้นตาล,72110,14.220,100.061
สุพรรณบุรี,สองพี่น้อง,ศรีสำราญ,72110,14.217,99.948
สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,72110,14.166,99.959
สุพรรณบุรี,สองพี่น้อง,หนองบ่อ,72110,14.204,99.860
สุพรรณบุรี,สองพี่น้อง,บ่อสุพรรณ,72190,14.130,99.849
สุพรรณบุรี,สองพี่น้อง,ดอนมะนาว,72110,14.166,100.011
สุพรรณบุรี,สามชุก,ย่านยาว,72130,14.710,100.112
สุพรรณบุรี,สามชุก,วังลึก,72130,14.758,100.158
สุพรรณบุรี,สามชุก,สามชุก,72130,14.763,100.095
สุพรรณบุรี,สามชุก,หนองผักนาก,72130,14.757,100.032
สุพรรณบุรี,สามชุก,บ้านสระ,72130,14.708,100.041
สุพรรณบุรี,สามชุก,หนองสะเดา,72130,14.803,99.991
สุพรรณบุรี,สามชุก,กระเสียว,72130,14.801,100.056
สุพรรณบุรี,อู่ทอง,อู่ทอง,72160,14.377,99.880
สุพรรณบุรี,อู่ทอง,สระยายโสม,72220,14.273,99.874
สุพรรณบุรี,อู่ทอง,จรเข้สามพัน,72160,14.317,99.850
สุพรรณบุรี,อู่ทอง,บ้านดอน,72160,14.303,99.923
สุพรรณบุรี,อู่ทอง,ยุ้งทะลาย,72160,14.322,99.898
สุพรรณบุรี,อู่ทอง,ดอนมะเกลือ,72220,14.263,99.950
สุพรรณบุรี,อู่ทอง,หนองโอ่ง,72160,14.418,99.886
สุพรรณบุรี,อู่ทอง,ดอนคา,72160,14.452,99.854
สุพรรณบุรี,อู่ทอง,พลับพลาไชย,72160,14.517,99.887
สุพรรณบุรี,อู่ทอง,บ้านโข้ง,72160,14.578,99.864
สุพรรณบุรี,อู่ทอง,เจดีย์,72160,14.353,99.966
สุพรรณบุรี,อู่ทอง,สระพังลาน,72220,14.253,99.906
สุพรรณบุรี,อู่ทอง,กระจัน,72160,14.367,99.928
สุพรรณบุรี,หนองหญ้าไซ,หนองหญ้าไซ,72240,14.776,99.885
สุพรรณบุรี,หนองหญ้าไซ,หนองราชวัตร,72240,14.720,99.931
สุพรรณบุรี,หนองหญ้าไซ,หนองโพธิ์,72240,14.831,99.919
สุพรรณบุรี,หนองหญ้าไซ,แจงงาม,72240,14.820,99.804
สุพรรณบุรี,หนองหญ้าไซ,หนองขาม,72240,14.796,99.693
สุพรรณบุรี,หนองหญ้าไซ,ทัพหลวง,72240,14.749,99.806
นครปฐม,เมืองนครปฐม,พระปฐมเจดีย์,73000,13.819,100.050
นครปฐม,เมืองนครปฐม,บางแขม,73000,13.754,100.034
นครปฐม,เมืองนครปฐม,พระประโทน,73000,13.811,100.088
นครปฐม,เมืองนครปฐม,ธรรมศาลา,73000,13.807,100.105
นครปฐม,เมืองนครปฐม,ตาก้อง,73000,13.892,100.054
นครปฐม,เมืองนครปฐม,มาบแค,73000,13.864,100.073
นครปฐม,เมืองนครปฐม,สนามจันทร์,73000,13.804,100.041
นครปฐม,เมืองนครปฐม,ดอนยายหอม,73000,13.725,100.070
นครปฐม,เมืองนครปฐม,ถนนขาด,73000,13.782,100.077
นครปฐม,เมืองนครปฐม,บ่อพลับ,73000,13.837,100.065
นครปฐม,เมืองนครปฐม,นครปฐม,73000,13.848,100.044
นครปฐม,เมืองนครปฐม,วังตะกู,73000,13.857,100.014
นครปฐม,เมืองนครปฐม,หนองปากโลง,73000,13.866,99.989
นครปฐม,เมืองนครปฐม,สามควายเผือก,73000,13.841,100.113
นครปฐม,เมืองนครปฐม,ทุ่งน้อย,73000,13.867,100.108
นครปฐม,เมืองนครปฐม,หนองดินแดง,73000,13.786,99.991
นครปฐม,เมืองนครปฐม,วังเย็น,73000,13.766,100.008
นครปฐม,เมืองนครปฐม,โพรงมะเดื่อ,73000,13.840,99.978
นครปฐม,เมืองนครปฐม,ลำพยา,73000,13.811,100.019
นครปฐม,เมืองนครปฐม,สระกะเทียม,73000,null,null
นครปฐม,เมืองนครปฐม,สวนป่าน,73000,13.757,99.947
นครปฐม,เมืองนครปฐม,ห้วยจรเข้,73000,13.804,100.067
นครปฐม,เมืองนครปฐม,ทัพหลวง,73000,13.878,100.021
นครปฐม,เมืองนครปฐม,หนองงูเหลือม,73000,13.914,99.952
นครปฐม,เมืองนครปฐม,บ้านยาง,73000,13.868,99.929
นครปฐม,กำแพงแสน,ทุ่งกระพังโหม,73140,13.991,99.983
นครปฐม,กำแพงแสน,กระตีบ,73180,14.111,99.964
นครปฐม,กำแพงแสน,ทุ่งลูกนก,73140,14.055,99.905
นครปฐม,กำแพงแสน,ห้วยขวาง,73140,13.923,100.015
นครปฐม,กำแพงแสน,ทุ่งขวาง,73140,13.965,99.963
นครปฐม,กำแพงแสน,สระสี่มุม,73140,14.065,100.003
นครปฐม,กำแพงแสน,ทุ่งบัว,73140,14.041,99.935
นครปฐม,กำแพงแสน,ดอนข่อย,73140,14.022,100.035
นครปฐม,กำแพงแสน,สระพัฒนา,73180,14.096,100.043
นครปฐม,กำแพงแสน,ห้วยหมอนทอง,73140,13.969,99.921
นครปฐม,กำแพงแสน,ห้วยม่วง,73180,14.130,100.025
นครปฐม,กำแพงแสน,กำแพงแสน,73140,14.024,99.981
นครปฐม,กำแพงแสน,รางพิกุล,73140,14.003,99.917
นครปฐม,กำแพงแสน,หนองกระทุ่ม,73140,14.004,99.865
นครปฐม,กำแพงแสน,วังน้ำเขียว,73140,13.990,100.027
นครปฐม,นครชัยศรี,นครชัยศรี,73120,13.787,100.192
นครปฐม,นครชัยศรี,บางกระเบา,73120,13.793,100.183
นครปฐม,นครชัยศรี,วัดแค,73120,13.814,100.175
นครปฐม,นครชัยศรี,ท่าตำหนัก,73120,13.766,100.180
นครปฐม,นครชัยศรี,บางแก้ว,73120,13.775,100.168
นครปฐม,นครชัยศรี,ท่ากระชับ,73120,13.760,100.155
นครปฐม,นครชัยศรี,ขุนแก้ว,73120,13.774,100.209
นครปฐม,นครชัยศรี,ท่าพระยา,73120,13.785,100.144
นครปฐม,นครชัยศรี,พะเนียด,73120,13.795,100.123
นครปฐม,นครชัยศรี,บางระกำ,73120,13.756,100.134
นครปฐม,นครชัยศรี,โคกพระเจดีย์,73120,13.726,100.126
นครปฐม,นครชัยศรี,ศรีษะทอง,73120,13.817,100.143
นครปฐม,นครชัยศรี,แหลมบัว,73120,13.857,100.147
นครปฐม,นครชัยศรี,ศรีมหาโพธิ์,73120,13.889,100.155
นครปฐม,นครชัยศรี,สัมปทวน,73120,13.830,100.195
นครปฐม,นครชัยศรี,วัดสำโรง,73120,13.827,100.218
นครปฐม,นครชัยศรี,ดอนแฝก,73120,13.859,100.244
นครปฐม,นครชัยศรี,ห้วยพลู,73120,13.878,100.233
นครปฐม,นครชัยศรี,วัดละมุด,73120,13.886,100.182
นครปฐม,นครชัยศรี,บางพระ,73120,13.891,100.206
นครปฐม,นครชัยศรี,บางแก้วฟ้า,73120,13.896,100.247
นครปฐม,นครชัยศรี,ลานตากฟ้า,73120,13.828,100.233
นครปฐม,นครชัยศรี,งิ้วราย,73120,13.807,100.212
นครปฐม,นครชัยศรี,ไทยาวาส,73120,13.793,100.215
นครปฐม,ดอนตูม,สามง่าม,73150,13.978,100.083
นครปฐม,ดอนตูม,ห้วยพระ,73150,13.930,100.084
นครปฐม,ดอนตูม,ลำเหย,73150,13.957,100.044
นครปฐม,ดอนตูม,ดอนพุทรา,73150,13.936,100.124
นครปฐม,ดอนตูม,บ้านหลวง,73150,13.911,100.150
นครปฐม,ดอนตูม,ดอนรวก,73150,13.890,100.117
นครปฐม,ดอนตูม,ห้วยด้วน,73150,13.902,100.100
นครปฐม,ดอนตูม,ลำลูกบัว,73150,14.024,100.074
นครปฐม,บางเลน,บางเลน,73130,14.014,100.151
นครปฐม,บางเลน,บางปลา,73130,13.970,100.158
นครปฐม,บางเลน,บางหลวง,73190,14.108,100.093
นครปฐม,บางเลน,บางภาษี,73130,14.038,100.243
นครปฐม,บางเลน,บางระกำ,73130,13.914,100.254
นครปฐม,บางเลน,บางไทรป่า,73130,14.047,100.150
นครปฐม,บางเลน,หินมูล,73190,14.104,100.147
นครปฐม,บางเลน,ไทรงาม,73130,14.093,100.177
นครปฐม,บางเลน,ดอนตูม,73130,13.999,100.123
นครปฐม,บางเลน,นิลเพชร,73130,14.121,100.235
นครปฐม,บางเลน,บัวปากท่า,73130,14.159,100.228
นครปฐม,บางเลน,คลองนกกระทุง,73130,13.991,100.222
นครปฐม,บางเลน,นราภิรมย์,73130,13.953,100.262
นครปฐม,บางเลน,ลำพญา,73130,13.954,100.199
นครปฐม,บางเลน,ไผ่หูช้าง,73130,14.064,100.116
นครปฐม,สามพราน,ท่าข้าม,73110,13.714,100.247
นครปฐม,สามพราน,ทรงคนอง,73210,13.780,100.262
นครปฐม,สามพราน,หอมเกร็ด,73110,13.779,100.240
นครปฐม,สามพราน,บางกระทึก,73210,13.772,100.305
นครปฐม,สามพราน,บางเตย,73210,13.787,100.289
นครปฐม,สามพราน,สามพราน,73110,13.716,100.219
นครปฐม,สามพราน,บางช้าง,73110,13.702,100.200
นครปฐม,สามพราน,ไร่ขิง,73210,13.737,100.283
นครปฐม,สามพราน,ท่าตลาด,73110,13.751,100.234
นครปฐม,สามพราน,กระทุ่มล้ม,73220,13.737,100.322
นครปฐม,สามพราน,คลองใหม่,73110,13.734,100.174
นครปฐม,สามพราน,ตลาดจินดา,73110,13.698,100.150
นครปฐม,สามพราน,คลองจินดา,73110,13.677,100.092
นครปฐม,สามพราน,ยายชา,73110,13.733,100.235
นครปฐม,สามพราน,บ้านใหม่,73110,13.690,100.242
นครปฐม,สามพราน,อ้อมใหญ่,73160,13.700,100.268
นครปฐม,พุทธมณฑล,ศาลายา,73170,13.813,100.305
นครปฐม,พุทธมณฑล,คลองโยง,73170,13.862,100.281
นครปฐม,พุทธมณฑล,มหาสวัสดิ์,73170,13.815,100.262
สมุทรสาคร,เมืองสมุทรสาคร,มหาชัย,74000,13.552,100.280
สมุทรสาคร,เมืองสมุทรสาคร,ท่าฉลอม,74000,13.538,100.269
สมุทรสาคร,เมืองสมุทรสาคร,โกรกกราก,74000,13.533,100.276
สมุทรสาคร,เมืองสมุทรสาคร,บ้านบ่อ,74000,13.487,100.192
สมุทรสาคร,เมืองสมุทรสาคร,บางโทรัด,74000,13.492,100.158
สมุทรสาคร,เมืองสมุทรสาคร,กาหลง,74000,13.483,100.130
สมุทรสาคร,เมืองสมุทรสาคร,นาโคก,74000,13.464,100.096
สมุทรสาคร,เมืองสมุทรสาคร,ท่าจีน,74000,13.539,100.252
สมุทรสาคร,เมืองสมุทรสาคร,นาดี,74000,13.595,100.295
สมุทรสาคร,เมืองสมุทรสาคร,ท่าทราย,74000,13.571,100.266
สมุทรสาคร,เมืองสมุทรสาคร,คอกกระบือ,74000,13.599,100.333
สมุทรสาคร,เมืองสมุทรสาคร,บางน้ำจืด,74000,13.614,100.363
สมุทรสาคร,เมืองสมุทรสาคร,พันท้ายนรสิงห์,74000,13.539,100.377
สมุทรสาคร,เมืองสมุทรสาคร,โคกขาม,74000,13.531,100.326
สมุทรสาคร,เมืองสมุทรสาคร,บ้านเกาะ,74000,13.591,100.247
สมุทรสาคร,เมืองสมุทรสาคร,บางกระเจ้า,74000,13.512,100.215
สมุทรสาคร,เมืองสมุทรสาคร,บางหญ้าแพรก,74000,13.501,100.250
สมุทรสาคร,เมืองสมุทรสาคร,ชัยมงคล,74000,13.540,100.185
สมุทรสาคร,กระทุ่มแบน,ตลาดกระทุ่มแบน,74110,13.654,100.250
สมุทรสาคร,กระทุ่มแบน,อ้อมน้อย,74130,13.702,100.308
สมุทรสาคร,กระทุ่มแบน,ท่าไม้,74110,13.671,100.261
สมุทรสาคร,กระทุ่มแบน,สวนหลวง,74110,13.671,100.323
สมุทรสาคร,กระทุ่มแบน,บางยาง,74110,13.652,100.226
สมุทรสาคร,กระทุ่มแบน,คลองมะเดื่อ,74110,13.637,100.292
สมุทรสาคร,กระทุ่มแบน,หนองนกไข่,74110,13.668,100.192
สมุทรสาคร,กระทุ่มแบน,ดอนไก่ดี,74110,13.633,100.266
สมุทรสาคร,กระทุ่มแบน,แคราย,74110,13.643,100.324
สมุทรสาคร,กระทุ่มแบน,ท่าเสา,74110,13.623,100.240
สมุทรสาคร,บ้านแพ้ว,บ้านแพ้ว,74120,13.618,100.104
สมุทรสาคร,บ้านแพ้ว,หลักสาม,74120,13.571,100.139
สมุทรสาคร,บ้านแพ้ว,ยกกระบัตร,74120,13.559,100.082
สมุทรสาคร,บ้านแพ้ว,โรงเข้,74120,13.521,100.069
สมุทรสาคร,บ้านแพ้ว,หนองสองห้อง,74120,13.581,100.065
สมุทรสาคร,บ้านแพ้ว,หนองบัว,74120,13.598,100.075
สมุทรสาคร,บ้านแพ้ว,หลักสอง,74120,13.614,100.134
สมุทรสาคร,บ้านแพ้ว,เจ็ดริ้ว,74120,13.639,100.141
สมุทรสาคร,บ้านแพ้ว,คลองตัน,74120,13.641,100.171
สมุทรสาคร,บ้านแพ้ว,อำแพง,74120,13.600,100.189
สมุทรสาคร,บ้านแพ้ว,สวนส้ม,74120,13.624,100.186
สมุทรสาคร,บ้านแพ้ว,เกษตรพัฒนา,74120,13.666,100.153
สมุทรสงคราม,เมืองสมุทรสงคราม,แม่กลอง,75000,13.400,99.994
สมุทรสงคราม,เมืองสมุทรสงคราม,บางขันแตก,75000,13.384,99.955
สมุทรสงคราม,เมืองสมุทรสงคราม,ลาดใหญ่,75000,13.451,100.037
สมุทรสงคราม,เมืองสมุทรสงคราม,บ้านปรก,75000,13.430,99.992
สมุทรสงคราม,เมืองสมุทรสงคราม,บางแก้ว,75000,13.431,100.060
สมุทรสงคราม,เมืองสมุทรสงคราม,ท้ายหาด,75000,13.399,99.976
สมุทรสงคราม,เมืองสมุทรสงคราม,แหลมใหญ่,75000,13.354,99.990
สมุทรสงคราม,เมืองสมุทรสงคราม,คลองเขิน,75000,13.445,99.988
สมุทรสงคราม,เมืองสมุทรสงคราม,คลองโคน,75000,13.329,99.950
สมุทรสงคราม,เมืองสมุทรสงคราม,นางตะเคียน,75000,13.480,100.027
สมุทรสงคราม,เมืองสมุทรสงคราม,บางจะเกร็ง,75000,13.376,100.010
สมุทรสงคราม,บางคนที,กระดังงา,75120,13.472,99.951
สมุทรสงคราม,บางคนที,บางสะแก,75120,13.450,99.928
สมุทรสงคราม,บางคนที,บางยี่รงค์,75120,13.481,99.912
สมุทรสงคราม,บางคนที,โรงหีบ,75120,13.470,99.931
สมุทรสงคราม,บางคนที,บางคนที,75120,13.493,99.945
สมุทรสงคราม,บางคนที,ดอนมะโนรา,75120,13.499,100.018
สมุทรสงคราม,บางคนที,บางพรม,75120,13.452,99.955
สมุทรสงคราม,บางคนที,บางกุ้ง,75120,13.459,99.931
สมุทรสงคราม,บางคนที,จอมปลวก,75120,13.483,99.976
สมุทรสงคราม,บางคนที,บางนกแขวก,75120,13.504,99.923
สมุทรสงคราม,บางคนที,ยายแพง,75120,13.487,99.958
สมุทรสงคราม,บางคนที,บางกระบือ,75120,13.463,99.968
สมุทรสงคราม,บางคนที,บ้านปราโมทย์,75120,13.460,99.898
สมุทรสงคราม,อัมพวา,อัมพวา,75110,13.427,99.954
สมุทรสงคราม,อัมพวา,สวนหลวง,75110,13.414,99.953
สมุทรสงคราม,อัมพวา,ท่าคา,75110,13.466,99.993
สมุทรสงคราม,อัมพวา,วัดประดู่,75110,13.380,99.875
สมุทรสงคราม,อัมพวา,เหมืองใหม่,75110,13.433,99.910
สมุทรสงคราม,อัมพวา,บางช้าง,75110,13.437,99.953
สมุทรสงคราม,อัมพวา,แควอ้อม,75110,13.436,99.937
สมุทรสงคราม,อัมพวา,ปลายโพงพาง,75110,13.385,99.923
สมุทรสงคราม,อัมพวา,บางแค,75110,13.407,99.923
